model,std,magnitude,model_seed,perturb_seed,acc
ax_fixed,8,2.0,0,0,75.06142506142506
ax_fixed,8,2.0,0,1,74.66216216216216
ax_fixed,8,2.0,0,2,75.81388206388206
ax_fixed,8,4.0,0,0,66.47727272727273
ax_fixed,8,4.0,0,1,66.01658476658477
ax_fixed,8,4.0,0,2,64.97235872235872
ax_fixed,8,8.0,0,0,52.3495085995086
ax_fixed,8,8.0,0,1,52.57985257985258
ax_fixed,8,8.0,0,2,52.503071253071255
ax_fixed,8,12.0,0,0,45.40847665847666
ax_fixed,8,12.0,0,1,45.592751842751845
ax_fixed,8,12.0,0,2,45.3009828009828
ax_fixed,8,0.0,1,0,82.60135135135135
ax_fixed,8,1.0,1,0,78.33230958230958
ax_fixed,8,1.0,1,1,77.39557739557739
ax_fixed,8,1.0,1,2,78.02518427518427
ax_fixed,8,2.0,1,0,74.40110565110565
ax_fixed,8,2.0,1,1,74.04791154791155
ax_fixed,8,2.0,1,2,73.97113022113022
ax_fixed,8,4.0,1,0,64.57309582309583
ax_fixed,8,4.0,1,1,65.12592137592138
ax_fixed,8,4.0,1,2,65.2487714987715
ax_fixed,8,8.0,1,0,49.49324324324324
ax_fixed,8,8.0,1,1,49.83108108108108
ax_fixed,8,8.0,1,2,49.692874692874696
ax_fixed,8,12.0,1,0,42.152948402948404
ax_fixed,8,12.0,1,1,42.49078624078624
ax_fixed,8,12.0,1,2,42.306511056511056
ax_fixed,8,0.0,2,0,82.4477886977887
ax_fixed,8,1.0,2,0,79.2997542997543
ax_fixed,8,1.0,2,1,78.992628992629
ax_fixed,8,1.0,2,2,79.20761670761671
ax_fixed,8,2.0,2,0,76.22850122850123
ax_fixed,8,2.0,2,1,76.16707616707616
ax_fixed,8,2.0,2,2,75.70638820638821
ax_fixed,8,4.0,2,0,67.69041769041769
ax_fixed,8,4.0,2,1,68.2585995085995
ax_fixed,8,4.0,2,2,67.36793611793611
ax_fixed,8,8.0,2,0,55.02149877149877
ax_fixed,8,8.0,2,1,55.712530712530715
ax_fixed,8,8.0,2,2,54.745085995085994
ax_fixed,8,12.0,2,0,47.266584766584764
ax_fixed,8,12.0,2,1,46.92874692874693
ax_fixed,8,12.0,2,2,46.514127764127764
ax_fixed,13,0.0,0,0,82.21744471744472
ax_fixed,13,1.0,0,0,78.1019656019656
ax_fixed,13,1.0,0,1,77.64127764127764
ax_fixed,13,1.0,0,2,77.82555282555282
ax_fixed,13,2.0,0,0,75.19963144963145
ax_fixed,13,2.0,0,1,74.35503685503686
ax_fixed,13,2.0,0,2,74.80036855036855
ax_fixed,13,4.0,0,0,66.69226044226045
ax_fixed,13,4.0,0,1,67.38329238329239
ax_fixed,13,4.0,0,2,66.96867321867322
ax_fixed,13,8.0,0,0,53.13267813267813
ax_fixed,13,8.0,0,1,53.27088452088452
ax_fixed,13,8.0,0,2,52.77948402948403
ax_fixed,13,12.0,0,0,45.08599508599509
ax_fixed,13,12.0,0,1,45.73095823095823
ax_fixed,13,12.0,0,2,45.270270270270274
ax_fixed,13,0.0,1,0,82.96990171990171
ax_fixed,13,1.0,1,0,79.31511056511056
ax_fixed,13,1.0,1,1,79.08476658476658
ax_fixed,13,1.0,1,2,78.77764127764128
ax_fixed,13,2.0,1,0,75.99815724815724
ax_fixed,13,2.0,1,1,75.3531941031941
ax_fixed,13,2.0,1,2,75.27641277641278
ax_fixed,13,4.0,1,0,65.80159705159706
ax_fixed,13,4.0,1,1,66.18550368550369
ax_fixed,13,4.0,1,2,66.01658476658477
ax_fixed,13,8.0,1,0,50.752457002457
ax_fixed,13,8.0,1,1,50.952088452088454
ax_fixed,13,8.0,1,2,51.28992628992629
ax_fixed,13,12.0,1,0,43.27395577395578
ax_fixed,13,12.0,1,1,42.93611793611794
ax_fixed,13,12.0,1,2,43.58108108108108
ax_fixed,13,0.0,2,0,82.66277641277641
ax_fixed,13,1.0,2,0,79.20761670761671
ax_fixed,13,1.0,2,1,79.36117936117937
ax_fixed,13,1.0,2,2,79.39189189189189
ax_fixed,13,2.0,2,0,77.10380835380835
ax_fixed,13,2.0,2,1,75.99815724815724
ax_fixed,13,2.0,2,2,76.75061425061425
ax_fixed,13,4.0,2,0,69.502457002457
ax_fixed,13,4.0,2,1,69.44103194103194
ax_fixed,13,4.0,2,2,69.08783783783784
ax_fixed,13,8.0,2,0,55.28255528255528
ax_fixed,13,8.0,2,1,56.32678132678133
ax_fixed,13,8.0,2,2,56.11179361179361
ax_fixed,13,12.0,2,0,47.02088452088452
ax_fixed,13,12.0,2,1,47.42014742014742
ax_fixed,13,12.0,2,2,47.404791154791155
ax_fixed,18,0.0,0,0,81.77211302211302
ax_fixed,18,1.0,0,0,78.5012285012285
ax_fixed,18,1.0,0,1,78.24017199017199
ax_fixed,18,1.0,0,2,78.62407862407862
ax_fixed,18,2.0,0,0,75.55282555282555
ax_fixed,18,2.0,0,1,75.01535626535626
ax_fixed,18,2.0,0,2,76.38206388206389
ax_fixed,18,4.0,0,0,66.72297297297297
ax_fixed,18,4.0,0,1,66.73832923832924
ax_fixed,18,4.0,0,2,66.61547911547912
ax_fixed,18,8.0,0,0,52.84090909090909
ax_fixed,18,8.0,0,1,52.87162162162162
ax_fixed,18,8.0,0,2,52.65663390663391
ax_fixed,18,12.0,0,0,45.03992628992629
ax_fixed,18,12.0,0,1,44.364250614250615
ax_fixed,18,12.0,0,2,44.686732186732186
ax_fixed,18,0.0,1,0,81.40356265356266
ax_fixed,18,1.0,1,0,78.60872235872236
ax_fixed,18,1.0,1,1,78.07125307125307
ax_fixed,18,1.0,1,2,78.48587223587224
ax_fixed,18,2.0,1,0,75.42997542997543
ax_fixed,18,2.0,1,1,74.58538083538083
ax_fixed,18,2.0,1,2,75.3531941031941
ax_fixed,18,4.0,1,0,66.86117936117937
ax_fixed,18,4.0,1,1,66.83046683046683
ax_fixed,18,4.0,1,2,66.7997542997543
ax_fixed,18,8.0,1,0,53.28624078624079
ax_fixed,18,8.0,1,1,53.22481572481573
ax_fixed,18,8.0,1,2,53.00982800982801
ax_fixed,18,12.0,1,0,44.74815724815725
ax_fixed,18,12.0,1,1,45.193488943488944
ax_fixed,18,12.0,1,2,44.80958230958231
ax_fixed,18,0.0,2,0,81.5571253071253
ax_fixed,18,1.0,2,0,78.00982800982801
