,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
layer0,0.8596360683441162,0.53631591796875,0.47003173828125,0.42120361328125,0.409912109375,0.38616943359375,0.379150390625,0.39410400390625,0.38494873046875,0.3936767578125,0.30926513671875,0.28759765625,0.3070068359375,0.291015625,0.2861328125,0.28265380859375,0.2891845703125,0.28759765625,0.2955322265625,0.2799072265625,0.23199462890625,0.22430419921875,0.22833251953125,0.21990966796875,0.22503662109375,0.22845458984375,0.22149658203125,0.2239990234375,0.229248046875,0.25689697265625,0.18218994140625,0.1728515625,0.1778564453125,0.17645263671875,0.17694091796875,0.18365478515625,0.17620849609375,0.17462158203125,0.17791748046875,0.17779541015625,0.14788818359375,0.1484375,0.151611328125,0.1409912109375,0.1474609375,0.1431884765625,0.145263671875,0.140869140625,0.1448974609375,0.15045166015625,0.11822509765625,0.1209716796875,0.12158203125,0.11224365234375,0.1092529296875,0.121337890625,0.11529541015625,0.12103271484375,0.1156005859375,0.1126708984375,0.0985107421875,0.0997314453125,0.0941162109375,0.0950927734375,0.09588623046875,0.09393310546875,0.0943603515625,0.09344482421875,0.09405517578125,0.101806640625,0.07611083984375,0.079345703125,0.07769775390625,0.0772705078125,0.0760498046875,0.07830810546875,0.0791015625,0.07806396484375,0.0767822265625,0.08050537109375,0.06591796875,0.06292724609375,0.06298828125,0.06744384765625,0.06500244140625,0.06231689453125,0.06640625,0.06011962890625,0.06085205078125,0.060791015625,0.0496826171875,0.0498046875,0.049072265625,0.04888916015625,0.05279541015625,0.05023193359375,0.05108642578125,0.0521240234375,0.05419921875,0.05084228515625
layer1,0.6845431923866272,0.5184981822967529,0.4716877341270447,0.42607179284095764,0.39133521914482117,0.37180396914482117,0.3608277142047882,0.3772597908973694,0.3772597908973694,0.38197311758995056,0.29974818229675293,0.3107244074344635,0.3148566484451294,0.3193439841270447,0.31007876992225647,0.31734246015548706,0.32150694727897644,0.32179751992225647,0.3177298307418823,0.31001418828964233,0.2549392879009247,0.2454157918691635,0.2487732321023941,0.2513558864593506,0.2501291334629059,0.25487473607063293,0.24670711159706116,0.24651342630386353,0.25351884961128235,0.28331610560417175,0.20393206179141998,0.20012266933918,0.20467457175254822,0.2009943127632141,0.19637782871723175,0.19925102591514587,0.19970299303531647,0.20370608568191528,0.1994447261095047,0.21636104583740234,0.15999482572078705,0.15392561256885529,0.16486957669258118,0.15828382968902588,0.16209322214126587,0.15318310260772705,0.1534736454486847,0.15844523906707764,0.16044679284095764,0.15980112552642822,0.12787318229675293,0.1301330029964447,0.12244963645935059,0.12922906875610352,0.12319214642047882,0.12173940241336823,0.12099689245223999,0.1305849701166153,0.12357953935861588,0.13200542330741882,0.10004518926143646,0.10017432272434235,0.10123966634273529,0.09584839642047882,0.09830190986394882,0.1001097559928894,0.09969007968902588,0.09936724603176117,0.09859245270490646,0.10062628984451294,0.08061078935861588,0.08138558268547058,0.07964230328798294,0.07957773655653,0.08090133965015411,0.08206352591514587,0.07957773655653,0.08251549303531647,0.07983599603176117,0.08025567978620529,0.06511492282152176,0.06585743278265,0.06382360309362411,0.06469524651765823,0.06488894671201706,0.06382360309362411,0.06605113297700882,0.06534090638160706,0.06488894671201706,0.06521177291870117,0.049134813249111176,0.05052298307418823,0.05442923307418823,0.05110407993197441,0.05126549303531647,0.05074896663427353,0.05016786977648735,0.050297003239393234,0.053331609815359116,0.051007229834795
